site_code,transect_Lat_start,transect_Lon_start,transect_Lat_stop,transect_Lon_stop,transect,plot,number_seedlings,plant_id,x_coord,y_coord,suspected_clone,survival,no_rosettes,rosette_number,no_leaves,leaf_length,leaf_width,no_fl_stems,fl_stem_height,inflor_length,inflor_phenology,disease (yes/no),disease_comments,herbivory (yes/no),herbivory_comments,other_comments,c_year,s_year
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P4,1,53,11,10,,yes,4,2,2,171,9,0,NA,NA,NA,no,,,no,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P4,1,53,11,10,,yes,4,3,2,141,6,0,NA,NA,NA,no,,,no,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P4,1,53,11,10,,yes,4,4,3,210,10,0,NA,NA,NA,no,,,stippled 5%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P3,3,54,21,36.5,,yes,1,1,17,213,28,7,"419, 435, 324, 35, 10, 12, 7","21, 22, 19, 7, 5, 7, 7","5%, 5%, early bolt, early bolt, early bolt, early bolt, early bolt",no,,,stippled 30%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P6,1,55,4,14.5,,yes,2,1,3,95,5,0,NA,NA,NA,no,,,grasshopper 5%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P6,1,55,4,14.5,,yes,2,2,4,142,9,0,NA,NA,NA,no,,,"grasshopper 10%, yellowing 30%",,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P5,0,56,36.5,14,,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P7,0,57,47,2.5,,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P7,0,58,47.5,22.5,,yes,2,1,8,196,17,0,NA,NA,NA,no,,,"yellowing 20%, stippled 5%",,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P7,0,58,47.5,22.5,,yes,2,2,7,201,15,0,NA,NA,NA,no,,,stippled 5%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P9,0,59,27,32,,yes,4,1,2,178,10,0,NA,NA,NA,no,,,no,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P9,0,59,27,32,,yes,4,2,6,216,6,0,NA,NA,NA,no,,,no,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P9,0,59,27,32,,yes,4,3,4,213,16,1,44,9,early bolt,no,,,stippled 25%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P9,0,59,27,32,,yes,4,4,7,222,15,1,111,9,early bolt,no,,,no,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P9,0,60,49,32,,yes,4,1,6,266,17,0,NA,NA,NA,no,,,stippled 30%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P9,0,60,49,32,,yes,4,2,5,238,15,0,NA,NA,NA,no,,,stippled 20%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P9,0,60,49,32,,yes,4,3,4,238,13,0,NA,NA,NA,no,,,no,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P9,0,60,49,32,,yes,4,4,7,255,16,1,442,21,early bolt,no,,,"caterpillar 5%, stippled 10%",,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P6,1,61,39,28,,yes,4,1,3,201,11,0,NA,NA,NA,no,,,stippled 20%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P6,1,61,39,28,,yes,4,2,3,186,10,0,NA,NA,NA,no,,,stippled 20%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P6,1,61,39,28,,yes,4,3,3,109,5,0,NA,NA,NA,no,,,no,,2016,Y1
